block_number,pair_address,token0,token1,creator_address,liquidity_eth,is_locked,has_mint_function,creator_funded_by_tornado,status,drop_percent
18000380,0x1c593401b48e48c8d0f3c7d3a8d844f34311ecda,0x88fcc37a4f3188aa7e6931095e76ad57dc6aee2a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x23f122f24ee12255dedec56454003799c02902c3,1.54,False,True,True,RUG,-91.55
18000381,0xceab5ca0a6326639bbb8cba9f01191db35193db9,0x9d844c4d335f5f4b6e737a3a77ed49ee28bbed44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xedbf368a788f4931f71f4e7f00d107c64e0534cc,3.89,True,True,True,RUG,-98.22
18000382,0xf64445147a64ce5825d5380fe43710aa887109b1,0x7a1cec75e9f32f64eab2ff23a282c84bd7afbdc7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf0a2baf2a852b31dd7ca2ac6709cb06925fc1e0f,99.9,True,False,False,SAFE,28.2
18000383,0xd8044280dc9323f4b475552b791e3ae27d95e42d,0xe365d41c06971ebdcafe325f1e9eaa9dcd36efc7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x518a57e282eeebb149ad855bc99a84df208d9398,2.04,True,True,True,RUG,-80.53
18000384,0xb61b421b0fca3c47ff9aac31adb5bd04353c8676,0x66c899c9ccf18149391598bf167503e6296a71e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xca1edb5d92f4ff0534121ce4d07050d2558fba2a,39.57,True,False,False,SAFE,14.27
18000385,0x71592d17a755f772402dceec2a42e65ff2f16f2c,0x45655e11ef082626d9e8e04038a163988f43f93d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8023b6c7f18d90bbd504111b2b840f6bdd3beeef,58.95,True,False,False,SAFE,-13.39
18000386,0xefdc69f6f7b723cd9232c84e1b54a512a2dc4711,0x2a2da98669eea92aaeaa3dd12333df7a25426797,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0b9f09f726f59db2ea7a84567b0e6109bb0f95a6,2.05,False,False,True,RUG,-88.31
18000387,0x3ce687e682a9d34541b746cc08602bfd74a3777f,0xf8cacc0d24986997c61bd27038e0af9dcd69e75b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9cb6025ea8ef15f507ae7267b0b41cac96dbece8,0.59,False,True,True,RUG,-99.2
18000388,0x3a7baaf932466089cf3604de05f7ad8b22456da1,0xa79a804eb0bdc6603eadfafc96515e21159575f9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8bb5f00a46e18c39e86c06fbee7dc76e80a2240d,1.2,False,True,False,RUG,-87.39
18000389,0x9a9c4f7865347e3c2a43c9ab3e715e516f710795,0x9b7394c06bb419e5b1abc108cd326ba78ee6e7ad,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x62b12cae062ddfa70a1e8dc2462efbad7e9a279a,53.49,True,False,False,SAFE,6.66
18000390,0x4cfbd466a9efe5a44e86f9dd2c7677a55927e04f,0xbc66e1d93b19bf44317d151fb7f7ad3df17b0235,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe8392beff92ec22f5ba9709070a035a6232e7e1c,4.84,False,True,True,RUG,-97.38
18000391,0xaa8ea1b1b1e97483cb4f3b4c93ce679f7912f290,0x2fbfaa8cebee4b49d45aa97fcc6f1c3dd6b79209,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1f56f3d9ac90c176ad4a8f9847e347a1bce2ea2b,3.47,False,True,True,RUG,-93.2
18000392,0xac595b0ad228095522d06b5ad344a9a660a4003f,0x46b9ab98a0e12fa371ac3be123a74702a14c697d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xda9f14a7757e95cd490d9cdfd18b31b8dacb1298,3.21,False,True,True,RUG,-81.59
18000393,0x68a404ad0fb421e9740c9489c44e09ea449ebc10,0x5303e3f371f1069f44e563278de54eb4b5045642,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeb8244cb03d0d5b3750e97e78b9d44840361a203,4.91,True,True,True,RUG,-82.58
18000394,0x5e066916b5de6fc3d273cbb3775d7d363f49b769,0x86aea5a2674a776405fd2eed61b20625cc6ee417,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4c24d8928dc4c5aaf5373afa8e34192e07c071d6,4.71,False,False,False,RUG,-89.69
18000395,0xd146d67dbd803beb2e4a6558040e05faf8961f42,0x090721f825c9796f7163d6c0c70ebec1b28769f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf2db1b7961f20481056cc4ebff83b4b75da90eff,0.56,False,False,True,RUG,-84.6
18000396,0x6b4c667e8f11f3c4fe00c0a1cf797ed7c21c1aa3,0x7b0b0c4aeb0c58e97bf57856c7e2a66abcb5ff54,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5b66f1ebb9cfe8aaf2b1fc5b3b9434cb22bd11eb,3.86,False,True,True,RUG,-87.32
18000397,0x2cafb8b178e83ace4aa5bd484c46a0825431c755,0x35f9a0844da947cc641833826a6d7b4e83feb824,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1ffe98293f199c2ca144a883515a5992bfc79d13,3.48,False,False,False,RUG,-91.87
18000398,0xee77a1c3b89e4d908382629c5bfdd21d6dfe7b31,0x12812e55971246134b5d42de860fd8012c99343d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x23628d1d17baaf13dd43dec97f357e58c37afa2e,2.42,False,False,False,RUG,-89.73
18000399,0xccacd3657f5842074222a268b85a697a7a71e194,0x36b69d00ac3b5dbed1585f91383052c80e33ebcc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb105db5990e3204f6895460dbfc87de797c5f762,3.65,False,True,True,RUG,-95.41
18000400,0xb6dc677512675853fb7e0aa9908d216f9a3e7dd9,0xd53cc70a22996c4e76858a0129ab0cbddf698040,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x758c2173357ae567619928259fbdaa00e68825dc,0.51,False,True,True,RUG,-94.91
18000401,0x6730ad99d3b8b031c6e160f76cf25e6783c40ed7,0xe880fc981bd5c4f916e58527ee7dbf39da5ed204,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0dc08d4fb03e74d66092988e27c0b2f3fc9a62a8,4.8,False,True,True,RUG,-94.06
18000402,0x92df78c649caaf6289d014378ec1ab402540b1f1,0x798d75e90667eb2fec5edaef01509f2070cadc13,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x354a6fabd2432e85ff6ae291e4ff9af6a05eb1a8,2.97,False,True,True,RUG,-81.93
18000403,0x7075ffea36664279429d933f1e461c79f0065c21,0x149aac68b2df93a45c03893f283a33a4d24debbb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4f19f5dfb025700fcb7c1a55cba2cb074c674809,80.62,True,False,False,SAFE,-19.44
18000404,0xd670da624e491c050f5883afcd1b36cdf5bceb4c,0x5a4ce678b2d38aee863cb7f46e31bc388fecea3f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x908df7767a8a319adb5f6797e8017b51f7710f4e,3.96,False,True,True,RUG,-88.12
18000405,0x68c3f31600fecf960373baeeb5907d18fb343257,0x7233539fcce23ba1efe0a725a3a4e07a7dc4be3b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3c6ab003dd6f62159f3dc65f1ad6485d1aeee78e,4.52,False,True,False,RUG,-99.08
18000406,0xbdaff881607f776d288b7d1856f894d0678ed09e,0xe7d9b652efda8f7bd73e71a0c096f4dbcf1a1e6b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc79016c25d810de0e0e878d53c4097cbbfe4521e,1.39,False,True,True,RUG,-91.33
18000407,0x03d4b1e24c1cd5c4449223ec698a0dd457737ea0,0x32982c384b24b1f6c951c07ded1b7248a675c447,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeba1a360b60956dc0942d4d7616b960579d49faf,0.8,True,False,False,RUG,-95.91
18000408,0x41631d398a2676c38ea7e999dd5d5e7cc6529090,0x8ff5c8fbf438ce2b613f7f15fea7e8684ab7266e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x473809cf8828eb1eed47920a8b56324b657275b8,4.37,True,False,False,RUG,-97.17
18000409,0xcea2423b1bb3bd1b6d5255d51e936176c7d3aded,0xbb19fb401c6ee02049faa7a951a64b49d3ec2d87,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x55b42f6151b9f81fea6ce47f03619a4f176d1777,3.78,True,True,True,RUG,-90.58
18000410,0x0514cb39373d90002d67465b5d404c93240b1b44,0x335fa307a9030a8e389bd5759176441593cd8b9d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x30e5c432f793a77e0a26e9a94074c46e167e7bbc,4.42,False,False,True,RUG,-92.27
18000411,0x0dca8053c28a8616c79f0029bf03418fb7808e6e,0x80c3e2dc4d6f3a1a8c21a205dccce6e88bc4b3e8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfee3a350abb90a753b9e08d43358c817172ce473,95.18,True,False,False,SAFE,25.27
18000412,0x115090aa94d0a67dfcd20b28f71fd84447e060fb,0x0a7c906b1be4f204de91daa26d61899fd2d128d7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x58f925c7da9517f1bf63c21ffe76e358ee747a49,0.12,False,True,True,RUG,-99.73
18000413,0xd8cda12d1002aaf8d957c077bf0a32c2aa00bfaf,0x6398cff49203070f37b005d8268c5b14e4e27cfb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2800aa07c9e156678d8f259230aa5763ff9b6a51,2.3,True,False,True,RUG,-97.43
18000414,0x01ed56612488ce8414ae9ec17414093f03d52c6a,0xad88561a9e7f1f22ba8a2c9a06cf62eba4af6b69,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc414280d48d2618a289e63915475556a582219d2,4.48,False,True,True,RUG,-92.86
18000415,0xea36dc78782d6f18a653ddc3da10817b07d9a9ff,0x4e89d4879fa732a902f54ff4c2710dc6d62b83a5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa4d00ed4d07bc438b42de1d001dabf9a7de422be,3.09,False,True,True,RUG,-92.61
18000416,0xc1a968047f805c8079afbc22e43e2ca143d153e1,0x8ff490f8ca7fc5f297f68a825f8b64a9e4b6249b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc47d247ff79598e8bcd69604ec20e0695a6bb4e2,66.78,True,False,False,SAFE,-5.91
18000417,0x698e1f1e66af2d529fe17af403864d0020ba213d,0x1553b95f5a7a98c204c4ae9bd90fb7b650f64a53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x92f7fbf20b8ec28455b478c3dab2cca2a4b79077,4.81,True,True,True,RUG,-81.19
18000418,0xf55f48634a4d85d6798e079fa0d62e2278b81f09,0xeae0caa8679845be6af188db300a37eec06d4b39,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x53b0919c0e3e98d90801061912ac122174530e66,52.72,True,False,False,SAFE,9.81
18000419,0xcc5f8ad4bd73e34523c530dc77049f679dedb660,0x3158fa4df2d1167fe0668c97ccd9076bb0771f10,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf7b97da6b78751bb2f9932b20174f4ffda5b7e61,4.34,False,False,True,RUG,-89.53
18000420,0x0f92cdc5eb21142bd23b884f626a73c9e4f128ec,0xf3cd22527e79bb3c00a10f6e0eca23ba4b64bc39,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9e5014a0db62275fdf5f7471bf0e3c297f64a450,3.12,False,False,True,RUG,-85.75
18000421,0xc667ff224f71784703383d1b12936e1a8e2d8ad2,0xab67722004c89caf727f3c65650a5323dae19f3e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x07fb173fe18fd56436b66b9e0c59f1516d3624eb,0.72,False,True,False,RUG,-80.32
18000422,0x4106a9d0fc45de9092fb63d3c66157437c9f6a5e,0x66f1dcaaea597f61d331d1b0e8873ffc5eb5fc25,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x396431aa3a4e0aab427335dba2bb857124bc0e04,65.29,True,False,False,SAFE,45.64
18000423,0xc24a79e1520fbe34cb7c8e9cfe86ffd05f4050ec,0x3f559ab886412b75a9f6a8074bc3815ce1a426f5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd869389e4a6b4ea325a52e058fbe43918e6104b5,60.1,True,False,False,SAFE,30.73
18000424,0x7c1c5c815e16e2df9c2e165997f95ba80dc8bf5e,0x0998d653bb3ae5767cca2c6f0d79873f9e1fa3b1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0de87426004ce1989d26fe8013e06f8da2714086,3.53,True,False,True,RUG,-88.7
18000425,0x89604735d2771c9a9de12616e9db8ef1c3f35209,0xc0afb965284ff28c40ea848b752c4f4d952e6e9e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfa13539bcbc73d3ebbb0bbb7ab514e3cde02859b,40.26,True,False,False,SAFE,31.66
18000426,0x10d4142932c3aab9e3a6c0572b4d72d9d119ab49,0x41e2dbaeed7338a56303feb2962218fd54ce8c08,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd83bcb7f42204095d613b6b8899545effb5305f5,0.64,True,True,False,RUG,-90.8
18000427,0x7d91d4330e7d4b133473bdde180a485a8131c57e,0xf8b36186ec475ecf657966366abda4a7d10f1dc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x997ac90c519870edb3d04a3df7f189559b89af02,4.65,False,True,True,RUG,-91.89
18000428,0x3aeabcb2383a097e73082ebd99fa6682d1b466d0,0x1d57c02b28df81aa2ff0ce384cb4aa55f0454696,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeccbe9c07a0fa2749ded8642fd9323113827b07e,0.58,True,False,True,RUG,-84.64
18000429,0x561308cae28b97d14c14f69cfa1de5e29aedeb4d,0x89ac7d34d3080b16bd1cf685c8112713881638ea,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x97803a6951509ba12dbc0c3e475603bce27bee2b,34.56,True,False,False,SAFE,22.65
18000430,0xb1a614b6f8469f83e3c815467c7443ac1be69d69,0x9c70a964587d54f9bb9ab7e1f9f545a79019494f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdcc2123a9471e6e3a6ac3c7f6a04041b346d60b2,4.39,False,False,True,RUG,-85.02
18000431,0xe56805fa39643eb4d19d363ec8f06aeab7003f5c,0xfff1b7bba18b85ceb8df02755a02ab20ca88c5bf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5781d851749d13d53f0ab5e27f25f31cac0a42ee,4.74,False,True,True,RUG,-90.33
18000432,0x9e897b3b48eb50a874e0584a3a61b7d19e09ea38,0x205ff0d6699eb4fd28111a914b3986aa2ab12d3e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xacc086967566a98ccb5e26194f6138cda119e575,1.29,False,False,False,RUG,-91.36
18000433,0xc517a5b807b11005871c5d43169c7d8fee71891d,0x0f6b6c6e436527ceab2be3e0c720d1e5ef6b5846,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x20c66fa1827cb3557c0c48537ee784caec068fa0,73.83,True,False,False,SAFE,-19.16
18000434,0x14dad9e66149416058a025213768800545c94d98,0x64644db97854fa279c5b6319aeea43137d424b64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x45334fd8cad395cd0c8d2c2113f237b6651e4e9c,4.82,False,True,True,RUG,-94.46
18000435,0x26078b2906ede4e6233aa78d2af8dc4002fec9da,0xabcc64633e9cb851ec68d88c930a696eea629895,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x35bc7060a75de22d718b3357764ef2ccb6ecbd00,9.36,True,True,False,SAFE,8.14
18000436,0xd0085b36a336f79c929796ff5256631069f93697,0x4571c74d238f54dc7190c7ecc2aa98331ea4755e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x554a9b62bca45419d89126671428aa23cf80fdb9,98.23,True,False,False,SAFE,-7.71
18000437,0x196487fe74173cd56a3260c32641dc9f404e7d68,0x21c9b09a8815589845b31757ef5fe7d96e368fb5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7ab3cb62a941fd7245fe00a225ad77c9be17080f,4.16,False,True,True,RUG,-92.19
18000438,0x8d031524db5a1bbd20e6770163d91623015bdc58,0x0bf464cd9e455e5f54dddd4172cf4f63e31c8980,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe64d1b067794f097ed688efda3766610262c6bfc,2.41,False,True,False,RUG,-93.48
18000439,0xe2b916a5021af18637d90a7bb520a613823a01f3,0xe92613b38e6c2ce28c362dc9c0ddccdd124caa0b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9b8595e4afbb45d25154d1101cb277857a430baf,9.05,True,False,False,SAFE,-6.16
18000440,0x3d1cd19190976b4353c47301281a07f214f4584a,0x592a94090d6d1c16c7372b9b2d694abb19a54c85,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3088a83160e20d448d2fd502136426aab485a151,0.68,False,False,True,RUG,-89.9
18000441,0x483b0d5aea0d6e04b26a8474529e38135000a1f3,0xed59fe9b4aa8d5745a108c4a8a3d7c08f12b1231,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa6fd4749810ebb74ccef25bc3181abb53f362fd3,3.23,False,True,True,RUG,-83.58
18000442,0xec8d6438ceaba2915236c30ac41f9fc1626aadcf,0x9b6f627b1d60e12ca6f3c030a885007c05e27025,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9ba89a0ea20ed8ff1a11959045229ee933fab136,36.12,True,False,True,SAFE,-12.83
18000443,0xedc48bedb23812fa1fbad517a436578f5bd7e72b,0xbb64d5707139b91e58aec174ebc5ca3c1802b2dc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe8374fbbb129fd56c420498edff70e012c42361b,1.24,False,True,False,RUG,-82.85
18000444,0xeca1637723fa804df53eeae9a6571c0087333543,0x51c575960088098abf81cb8a7af1c58dc0909add,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x981562af8947ae1643222314ea1fe0e716183cb3,3.84,False,True,True,RUG,-97.65
18000445,0x6a66e0cdb28462ff9ac91ebee2200354426a2c80,0x2dbc928a90dc7c57b668b2b92fbb27d0ca6b89a1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x64a0fa5e3baddfe084ab3a6d34de18e7dfca0ffe,0.86,False,False,False,RUG,-92.55
18000446,0x36b98db9f97bdc2bde08ffe0a441c363a5002c5c,0x71159fcc7e9f43db4daa1681ce211ed4b5619de7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x16f3ae3e361f7172532208a0d7d66b837f402ebd,4.93,False,True,False,RUG,-80.01
18000447,0xb5626b9dc8b516ff556dd91496a295a1e757efc9,0x3d230753db0186a8f29c35a845fefbe55a36473e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0227add00468c6aed66a1724eec1cb8e63fcbecd,4.33,True,False,True,RUG,-80.75
18000448,0x3efcbe79f90f52c29e5fd30ff983b1b8ad80189d,0x6d7198cb48011aa213229a629a9f5fdeb194fc47,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5c448123b72c7d8b60217a12cc292e91cfa42f17,3.19,False,False,False,RUG,-85.68
18000449,0xa9dd60c91a463a410d2037a47a29664e34c47380,0x35751877dfd18bbc5c65ffb2cfadd7bd91082e3f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb3c4a96eb01a8c17cbd89e8d1e01a99e1c19467f,4.65,False,True,True,RUG,-93.47
18000450,0x23d6a249a0d00ec82f158e51d9bfd9dfef775a3c,0x22dd5d9d9b9e6da0542a82cfe84a72bf3226f9ce,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x64c25ae68d3e67e77f02cdec130b72277c9af5d8,96.17,True,False,True,SAFE,30.76
18000451,0x10caf766c42fb9d0622c2b6f41d82387718a498a,0x01bfdcc717515284372dbaa4e9ee5b815c43f6e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd5c5a59ce5a9627ddcdce15ae69a43897486e804,1.19,False,True,True,RUG,-94.38
18000452,0xd3e7f4338981bb6e593a1d093df010fcdaaf065d,0x8a584f877be4eb812ff3b95bb04237ae5558fdf7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x28435ac8dfa6c866331f00d16c3adb0a1be9511c,2.62,False,False,True,RUG,-95.65
18000453,0x60aef34111794f8d88522b830698d0847432bf6e,0x4c2cc20e8112a63ceadd724a1f916977fb1e9643,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9802b2a6948c15f13d4659dff65315a9caeaa177,4.69,False,True,True,RUG,-80.08
18000454,0xa70dffb72b6afe722632220c30a93b473fb3f781,0xbf003e03ab8a7ab979ee8e13aab98cc5fad80c83,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcece30d097a8b8b8cfcec257be6109b679354579,4.32,False,False,False,RUG,-92.34
18000455,0xe3cbff6f95805c1ae592ac4d0eb3ab710878ee03,0x5f1b5d35d6c4df1ae6c87ad0a8b73450c65c3d40,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd2a63cd793ebfa17f9124d887ceb79f1add9df4e,2.07,False,False,False,RUG,-87.46
18000456,0x07841fe1bc3f140bb88fcb6a8cb0f4dfd3428509,0xdc618cb688aff49845522bb5a0d4a8be075e3a9a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf0de977aec75b6e683313156dd1d13f81e33be3c,14.99,True,False,False,SAFE,-0.69
18000457,0x0c752bd43c7fb848b050acad6111813386e8549c,0x6ecc7268a9ac78ede4cd57edd7ec557fa5c330ac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x556aa0b61e1782b8dbc36d76f39415e5057a3fc9,1.04,False,False,True,RUG,-84.33
18000458,0x5bffbfdc06e27dc572108c38e7dea2e69c57839e,0xc163db0705e41efa93f699aef4975bb102ed74a8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9ea2ad81b2e4351528e62f99a552ad42a277d605,1.09,False,True,True,RUG,-98.62
18000459,0x1891f159b349da66dac41275ac59ed3961da6078,0x6f310464e510e956a8d8a9e51dde14ac5488a4e7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd21ff2326b0d924a22ecb050992f13961e301966,3.38,False,True,False,RUG,-83.14
18000460,0xdac9ebeaee005d68fc5a1fef3457f26bb829dbe5,0x6ec3693443b4e5828a067e474c369599a86546fc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x453405b96638672432b73ec1f016e8ed775e73b7,21.07,True,False,False,SAFE,20.87
18000461,0x8a748d0e244789daae9bbc14f339f01fd8a54981,0x4c3da059e8d252f3c0fa24a1a3da7e7c3d94ea56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1104759682b6552e6224c7db394d8b8c5206bada,3.53,True,False,True,RUG,-86.28
18000462,0xc4304fcbfa15a40f34c473444dfe798387c12a78,0x2d3bf11e5a1b1c8db3c9acb7965ed6eca9778c94,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x134c58fff4bfa9523abd120cd1c5b2574dfb13c9,1.44,True,False,True,RUG,-86.95
18000463,0x840eab9ec9cd12bf4412c11f4dd454cf5b106173,0x4a0dd0ae5257dfac97b4cbf9aae3637bd35374a4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf666a1c5cb2fe942487a4151cab4f0a440c8071d,31.76,True,False,False,SAFE,2.01
18000464,0x2e303dc38919c4f9bb6a8ed44b765f034896d6e0,0x6a140daa41722dcab6479b58647e37451509d95a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x80c2cdac76537d290d109dee8bf5cb8458c8f452,0.21,True,False,True,RUG,-86.78
18000465,0xb12fe0257d09f6923e582cbe3809e624e4d5e537,0x62eea8ab0a0a0b617594c0b1a4950bea9e2e4fe9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcdd4d9fc2f73c9f866f1b17e03b8cb0fd508b2dc,2.88,False,True,True,RUG,-95.38
18000466,0x7d9a1a1ade936e91de1b6ebe092823bbadd7ffae,0x04f127d580c6aa429134059fb325052484005643,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7105ae30a87758fef71a12b78d3fe435941c6ef0,1.16,False,True,True,RUG,-98.54
18000467,0x864a3814e72ceaa7def7dc157d18965d215064c9,0x0f39f2cbd247a38c798859afda1b10add0b2a924,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf486f6cc971c286cb12e0338bb18ecd6c9ac891b,4.11,False,True,False,RUG,-88.78
18000468,0x9df634c4a6b92ab98a1f637df97361e46a1cf5db,0x57cb4de3b0e0ba64d9a4ce3445ceda22ed1d1d8a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x744b30aeb0260de9232b8572fc4fc7ceaca90637,2.29,False,True,True,RUG,-93.22
18000469,0x4191dbd85a613d81b30eaccb1b54f4c03855df5b,0x94474cb5d2005cc47841dfc20d035faed2049bae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa5fcbcce5477ff91bbd4d5575b0653ab6ef89b41,4.24,True,True,True,RUG,-90.01
18000470,0xa299201aadf246e99c0d30af7d27dff208744314,0xf1c8c935de4f46fc129266a81e8dc60e34a37984,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6c21e25e416d9e057415cc3ff5458a93b02ea595,38.52,True,False,False,SAFE,37.17
18000471,0x98097d648d42ee8180d67e53dcd19472a287e654,0xab5913cecda6a0c6d35f70705bf03e8c8c574b83,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1c8b5a3340e47febcea867acb953910a3c033eb4,9.91,True,False,False,SAFE,29.6
18000472,0x9065b3bdb69c55f1e1115400952e74b3b7a7f21b,0x0cfd16277da822fb283b4d54e5a2a8e491afa23a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf225b7d07e1d37ae014c0004d9c09c5ff0c4f31c,25.7,True,False,False,SAFE,26.23
18000473,0x3c29af97c85537841fb0f9cb04dc6015d4fde066,0x08fd6bbe4095c4bacb49f26a25a268a47ec95f5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x27e80a3c0f4d1c68acc9b1aca4956ce62499a0a5,60.6,True,False,True,SAFE,-2.29
18000474,0x8e4a5d5a1ea322318de2e35227baf3027db4caed,0x091f0771c55e41e50877c2f9ec3bf4b2f27dcd04,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb47af6dfbc8e0a1965f65dc50281b469321afe0e,3.59,True,True,True,RUG,-81.47
